avg_degree,candidate_rank_min,candidate_source_count,clustering_product,clustering_u,clustering_v,community_internal_edges_u,community_internal_edges_v,community_internal_product,community_pair_edges,community_size_product,community_size_u,community_size_v,current_edges,current_gcc_ratio,current_nodes,degree_abs_diff,degree_max,degree_min,degree_product,degree_sum,degree_u,degree_v,density,gcc_delta,graph_id,graph_type,is_inter_community,m4_score,m7_score,m8_score,n,node_betweenness_product,node_betweenness_u,node_betweenness_v,num_communities,pagerank_product,pagerank_u,pagerank_v,remove_ratio,same_community,source_m2,source_m4,source_m5,source_m7,source_m8,split,step,u,v,damage_rank
5.481865284974093,3,1,0.0,0.0,0.044444444444444446,18,34,612,3,336,14,24,529,0.9554455445544554,193,3,10,7,70,17,7,10,0.028551381692573402,0.0,train_005,er,1,204.0,112.0,7840.0,202,0.0006062169039893196,0.01781457463603823,0.03402926628194451,10,5.341042435101088e-05,0.006252104030741511,0.008542792008641017,0.04659498207885305,0,0,0,0,0,1,train,26,126,169,2
5.518324607329843,1,1,0.0,0.0,0.045454545454545456,17,25,425,4,247,13,19,527,0.9455445544554455,191,4,12,8,96,20,8,12,0.029043813722788647,0.0,train_005,er,1,106.25,61.75,5928.0,202,0.00100009015701953,0.02624900636818234,0.038100114838319606,10,7.196798392083455e-05,0.007075436086201893,0.010171526255630003,0.04838709677419355,0,1,0,0,0,0,train,27,4,111,1
5.518324607329843,2,1,0.004329004329004329,0.09523809523809523,0.045454545454545456,25,25,625,0,361,19,19,527,0.9455445544554455,191,5,12,7,84,19,7,12,0.029043813722788647,0.0,train_005,er,0,0.0,0.0,0.0,202,0.0006378429296969415,0.0167412337837739,0.038100114838319606,10,6.297219651624862e-05,0.006191027278860252,0.010171526255630003,0.04838709677419355,1,1,0,0,0,0,train,27,5,111,1
5.518324607329843,3,1,0.004329004329004329,0.09523809523809523,0.045454545454545456,16,25,400,5,247,13,19,527,0.9455445544554455,191,5,12,7,84,19,7,12,0.029043813722788647,0.0,train_005,er,1,80.0,49.4,4149.599999999999,202,0.0005555562462262934,0.014581484821865593,0.038100114838319606,10,6.360786338295767e-05,0.006253522016693446,0.010171526255630003,0.04838709677419355,0,1,0,0,0,0,train,27,20,111,1
5.518324607329843,4,1,0.004329004329004329,0.09523809523809523,0.045454545454545456,23,25,575,5,304,16,19,527,0.9455445544554455,191,5,12,7,84,19,7,12,0.029043813722788647,0.0,train_005,er,1,115.0,60.8,5107.2,202,0.0006348747536573777,0.016663329135660387,0.038100114838319606,10,6.267638398762006e-05,0.006161944865740113,0.010171526255630003,0.04838709677419355,0,1,0,0,0,0,train,27,29,111,1
5.518324607329843,2,2,0.0,0.027777777777777776,0.0,47,23,1081,6,522,29,18,527,0.9455445544554455,191,0,9,9,81,18,9,9,0.029043813722788647,0.0,train_005,er,1,180.16666666666666,87.0,7047.0,202,0.0009121154002848928,0.029241870437300515,0.031192101826749474,10,6.377026781244747e-05,0.007822923366805918,0.008151718331159458,0.04838709677419355,0,1,0,0,0,1,train,27,43,119,1
5.518324607329843,1,3,0.0012755102040816326,0.03571428571428571,0.03571428571428571,47,17,799,2,377,29,13,527,0.9455445544554455,191,0,8,8,64,16,8,8,0.029043813722788647,0.0,train_005,er,1,399.5,188.5,12064.0,202,0.0005573525070984024,0.025315170977074704,0.022016541290720025,10,5.4013234524482055e-05,0.007412334940683212,0.007286939264984635,0.04838709677419355,0,0,1,0,1,1,train,27,12,67,1
5.518324607329843,2,3,0.0,0.0,0.0,47,17,799,2,377,29,13,527,0.9455445544554455,191,0,6,6,36,12,6,6,0.029043813722788647,0.0,train_005,er,1,399.5,188.5,6786.0,202,0.00017962544295694176,0.012852765790879031,0.013975625626385647,10,3.0752156967731523e-05,0.005428676915172418,0.005664760944196808,0.04838709677419355,0,0,1,0,1,1,train,27,81,94,1
5.518324607329843,3,2,0.0,0.03571428571428571,0.0,47,25,1175,3,551,29,19,527,0.9455445544554455,191,4,8,4,32,12,8,4,0.029043813722788647,0.0,train_005,er,1,391.6666666666667,183.66666666666666,5877.333333333333,202,0.00015649137819466735,0.025315170977074704,0.00618172313891876,10,3.210943815752799e-05,0.007412334940683212,0.00433189250276491,0.04838709677419355,0,0,1,0,1,0,train,27,12,64,1
5.518324607329843,4,3,0.0,0.0,0.0,47,25,1175,3,551,29,19,527,0.9455445544554455,191,2,7,5,35,12,5,7,0.029043813722788647,0.0,train_005,er,1,391.6666666666667,183.66666666666666,6428.333333333333,202,0.0001522599663280579,0.00813876017719605,0.018708005029399236,10,3.1894660537304165e-05,0.004762157527917877,0.0066975232025239684,0.04838709677419355,0,0,1,0,1,1,train,27,102,176,1
5.518324607329843,5,2,0.0,0.0,0.0,47,25,1175,3,551,29,19,527,0.9455445544554455,191,2,7,5,35,12,7,5,0.029043813722788647,0.0,train_005,er,1,391.6666666666667,183.66666666666666,6428.333333333333,202,0.0001417858692830966,0.018091460178809464,0.007837171122824595,10,2.9839801051101075e-05,0.00631101130622292,0.004728212263172114,0.04838709677419355,0,0,1,0,1,0,train,27,126,145,1
5.518324607329843,1,1,0.0,0.0,0.0,29,29,841,0,400,20,20,527,0.9455445544554455,191,2,8,6,48,14,8,6,0.029043813722788647,0.0,train_005,er,0,0.0,0.0,0.0,202,0.0003970391917910914,0.024238593679808827,0.01638045494866445,10,3.9178807346374396e-05,0.007128491826336976,0.005496086451502139,0.04838709677419355,1,0,0,1,0,0,train,27,162,189,1
5.518324607329843,2,1,0.0010582010582010583,0.022222222222222223,0.047619047619047616,29,17,493,4,260,20,13,527,0.9455445544554455,191,3,10,7,70,17,10,7,0.029043813722788647,0.0,train_005,er,1,123.25,65.0,4550.0,202,0.0006903679741330483,0.032404042105880125,0.02130499558904635,10,5.45324659840366e-05,0.008754355167576293,0.006229181354899759,0.04838709677419355,0,0,0,1,0,0,train,27,123,136,1
5.518324607329843,3,1,0.0,0.0,0.0,23,23,529,0,324,18,18,527,0.9455445544554455,191,2,9,7,63,16,9,7,0.029043813722788647,0.0,train_005,er,0,0.0,0.0,0.0,202,0.0006167893886248959,0.031192101826749474,0.019773896355261143,10,5.227850611553011e-05,0.008151718331159458,0.006413188482690653,0.04838709677419355,1,0,0,1,0,0,train,27,119,164,1
5.518324607329843,4,1,0.0,0.0,0.047619047619047616,36,47,1692,9,744,24,31,527,0.9455445544554455,191,1,8,7,56,15,8,7,0.029043813722788647,0.0,train_005,er,1,188.0,82.66666666666667,4629.333333333334,202,0.0004162250990582259,0.023797811672066436,0.017490057690757572,10,4.597847252029285e-05,0.007261164427407608,0.00633210733346637,0.04838709677419355,0,0,0,1,0,0,train,27,44,71,1
5.518324607329843,5,1,0.0,0.03571428571428571,0.0,47,16,752,5,377,29,13,527,0.9455445544554455,191,1,8,7,56,15,8,7,0.029043813722788647,0.0,train_005,er,1,150.4,75.4,4222.400000000001,202,0.0004935818122318359,0.025315170977074704,0.019497471009728564,10,4.7974852429983864e-05,0.007412334940683212,0.0064722995943788135,0.04838709677419355,0,0,0,1,0,0,train,27,12,150,1
5.518324607329843,4,1,0.0,0.0,0.027777777777777776,9,47,423,2,248,8,31,527,0.9455445544554455,191,3,9,6,54,15,6,9,0.029043813722788647,0.0,train_005,er,1,211.5,124.0,6696.0,202,0.00035488018191481445,0.013433100762025689,0.026418336927690782,10,4.297514861428762e-05,0.005435949103239688,0.007905730498594167,0.04838709677419355,0,0,0,0,0,1,train,27,48,179,1
5.507853403141361,1,1,0.0,0.0,0.045454545454545456,38,38,1444,0,676,26,26,526,0.9455445544554455,191,4,12,8,96,20,8,12,0.028988702121796637,0.0,train_005,er,0,0.0,0.0,0.0,202,0.0010452653191158534,0.02689151329237279,0.03886970985051707,10,7.221843230302521e-05,0.0070876257712748185,0.010189368715785853,0.05017921146953405,1,1,0,0,0,0,train,28,4,111,1
5.507853403141361,2,1,0.004329004329004329,0.09523809523809523,0.045454545454545456,38,38,1444,0,676,26,26,526,0.9455445544554455,191,5,12,7,84,19,7,12,0.028988702121796637,0.0,train_005,er,0,0.0,0.0,0.0,202,0.000654633321738875,0.016841734200137504,0.03886970985051707,10,6.314500557897251e-05,0.006197145999942594,0.010189368715785853,0.05017921146953405,1,1,0,0,0,0,train,28,5,111,1
5.507853403141361,3,1,0.004329004329004329,0.09523809523809523,0.045454545454545456,18,38,684,9,364,14,26,526,0.9455445544554455,191,5,12,7,84,19,7,12,0.028988702121796637,0.0,train_005,er,1,76.0,40.44444444444444,3397.333333333333,202,0.0005710939076748117,0.014692517898154947,0.03886970985051707,10,6.378205354382964e-05,0.006259666847173315,0.010189368715785853,0.05017921146953405,0,1,0,0,0,0,train,28,20,111,1
5.507853403141361,4,2,0.004329004329004329,0.09523809523809523,0.045454545454545456,51,38,1938,10,806,31,26,526,0.9455445544554455,191,5,12,7,84,19,7,12,0.028988702121796637,0.0,train_005,er,1,193.8,80.6,6770.4,202,0.0006587044597255165,0.01694647225972936,0.03886970985051707,10,6.286979562919596e-05,0.006170136480761079,0.010189368715785853,0.05017921146953405,0,1,0,0,0,1,train,28,29,111,1
5.507853403141361,2,2,0.0,0.027777777777777776,0.0,34,28,952,4,462,22,21,526,0.9455445544554455,191,0,9,9,81,18,9,9,0.028988702121796637,0.0,train_005,er,1,238.0,115.5,9355.5,202,0.0009236069467775481,0.029342498946450336,0.031476765099765984,10,6.390102880740148e-05,0.00783060824190093,0.008160417024244991,0.05017921146953405,0,1,0,0,0,1,train,28,43,119,1
5.507853403141361,1,2,0.005952380952380952,0.16666666666666666,0.03571428571428571,27,27,729,2,361,19,19,526,0.9455445544554455,191,4,8,4,32,12,4,8,0.028988702121796637,0.0,train_005,er,1,364.5,180.5,5776.0,202,0.00014184200155198154,0.006678596225580302,0.02123829570781649,10,2.9467176711149187e-05,0.004010846856717038,0.007346871561999425,0.05017921146953405,0,0,1,0,1,0,train,28,16,163,1
5.507853403141361,1,3,0.0,0.0,0.027777777777777776,27,27,729,2,361,19,19,526,0.9455445544554455,191,3,9,6,54,15,6,9,0.028988702121796637,0.0,train_005,er,1,364.5,180.5,9747.0,202,0.00044444114676403176,0.015504348093144353,0.028665581041782264,10,4.474362158615769e-05,0.005464212133350327,0.008188485456680758,0.05017921146953405,0,0,1,0,1,1,train,28,50,170,1
5.507853403141361,3,2,0.0,0.0,0.0,27,51,1377,5,589,19,31,526,0.9455445544554455,191,2,8,6,48,14,8,6,0.028988702121796637,0.0,train_005,er,1,275.4,117.8,5654.4,202,0.00028269448144412047,0.021634015444120736,0.013067129501423443,10,3.940884236844335e-05,0.007218106476890364,0.0054597202873933074,0.05017921146953405,0,0,1,0,1,0,train,28,23,116,1
5.507853403141361,4,2,0.0,0.0,0.06666666666666667,27,51,1377,5,589,19,31,526,0.9455445544554455,191,2,6,4,24,10,4,6,0.028988702121796637,0.0,train_005,er,1,275.4,117.8,2827.2,202,7.411184508625927e-05,0.006682328080388448,0.01109072230436658,10,2.2133993211595416e-05,0.003928159754985666,0.0056346978209077915,0.05017921146953405,0,0,1,0,1,0,train,28,58,84,1
5.507853403141361,5,2,0.0,0.0,0.0,51,27,1377,5,589,31,19,526,0.9455445544554455,191,2,7,5,35,12,5,7,0.028988702121796637,0.0,train_005,er,1,275.4,117.8,4123.0,202,0.00018076998132066265,0.010814499133595805,0.016715520440432723,10,3.0011536068399727e-05,0.0047082232924712305,0.006374280530914967,0.05017921146953405,0,0,1,0,1,0,train,28,87,162,1
5.507853403141361,1,1,0.0,0.0,0.0,13,13,169,0,144,12,12,526,0.9455445544554455,191,6,10,4,40,14,10,4,0.028988702121796637,0.0,train_005,er,0,0.0,0.0,0.0,202,0.000319742739250299,0.03686980479174308,0.008672211340861364,10,3.63097131436577e-05,0.00886671879421471,0.004095056354707988,0.05017921146953405,1,0,0,1,0,0,train,28,61,195,1
5.507853403141361,2,1,0.0010582010582010583,0.022222222222222223,0.047619047619047616,14,28,392,3,231,11,21,526,0.9455445544554455,191,3,10,7,70,17,10,7,0.028988702121796637,0.0,train_005,er,1,130.66666666666666,77.0,5390.0,202,0.0006981162636838467,0.03265740065808176,0.021376969679645436,10,5.465280687771923e-05,0.008765575321321781,0.006234936655530103,0.05017921146953405,0,0,0,1,0,0,train,28,123,136,1
5.507853403141361,3,1,0.0,0.0,0.047619047619047616,23,23,529,0,256,16,16,526,0.9455445544554455,191,1,8,7,56,15,8,7,0.028988702121796637,0.0,train_005,er,0,0.0,0.0,0.0,202,0.00042367530266581514,0.02411638624419931,0.01756794315598264,10,4.607545750270354e-05,0.007268891563250018,0.0063387185104880825,0.05017921146953405,1,0,0,1,0,0,train,28,44,71,1
5.507853403141361,4,1,0.0,0.0,0.0,28,28,784,0,441,21,21,526,0.9455445544554455,191,2,9,7,63,16,9,7,0.028988702121796637,0.0,train_005,er,0,0.0,0.0,0.0,202,0.0006255271313692311,0.031476765099765984,0.019872662561944195,10,5.2385013457211434e-05,0.008160417024244991,0.006419403971828038,0.05017921146953405,1,0,0,1,0,0,train,28,119,164,1
5.507853403141361,5,1,0.0013227513227513227,0.027777777777777776,0.047619047619047616,27,38,1026,8,494,19,26,526,0.9455445544554455,191,2,9,7,63,16,9,7,0.028988702121796637,0.0,train_005,er,1,128.25,61.75,3890.25,202,0.000578349952911472,0.028564854479349523,0.02024690702799065,10,5.2029176065701216e-05,0.007910026320312243,0.0065776236334504894,0.05017921146953405,0,0,0,1,0,0,train,28,120,171,1
5.507853403141361,3,1,0.0,0.0,0.045454545454545456,23,38,874,4,416,16,26,526,0.9455445544554455,191,6,12,6,72,18,6,12,0.028988702121796637,0.0,train_005,er,1,218.5,104.0,7488.0,202,0.00047636132040446003,0.012255335124353216,0.03886970985051707,10,5.526262646050398e-05,0.0054235574353972,0.010189368715785853,0.05017921146953405,0,0,0,0,0,1,train,28,31,111,1
5.507853403141361,4,1,0.0012755102040816326,0.03571428571428571,0.03571428571428571,34,28,952,4,462,22,21,526,0.9455445544554455,191,0,8,8,64,16,8,8,0.028988702121796637,0.0,train_005,er,1,238.0,115.5,7392.0,202,0.0005602732338141899,0.025420677826279027,0.022040058791626658,10,5.410188804867081e-05,0.007418081662579221,0.007293245142014239,0.05017921146953405,0,0,0,0,0,1,train,28,12,67,1
5.49738219895288,1,2,0.0,0.0,0.045454545454545456,24,33,792,6,357,17,21,525,0.9455445544554455,191,4,12,8,96,20,8,12,0.02893359052080463,0.0,train_005,er,1,132.0,59.5,5712.0,202,0.001065767930727885,0.02735237383470044,0.038964366938265674,10,7.240802604834973e-05,0.0070994908828005375,0.010199044867254894,0.05197132616487455,0,1,0,0,0,1,train,29,4,111,1
5.49738219895288,2,1,0.004329004329004329,0.09523809523809523,0.045454545454545456,33,33,1089,0,441,21,21,525,0.9455445544554455,191,5,12,7,84,19,7,12,0.02893359052080463,0.0,train_005,er,0,0.0,0.0,0.0,202,0.000657468830051556,0.016873591994789387,0.038964366938265674,10,6.326064938980781e-05,0.006202605264823648,0.010199044867254894,0.05197132616487455,1,1,0,0,0,0,train,29,5,111,1
5.49738219895288,3,1,0.004329004329004329,0.09523809523809523,0.045454545454545456,59,33,1947,11,735,35,21,525,0.9455445544554455,191,5,12,7,84,19,7,12,0.02893359052080463,0.0,train_005,er,1,177.0,66.81818181818181,5612.727272727272,202,0.000572134896936056,0.014683541448075738,0.038964366938265674,10,6.388544807870163e-05,0.0062638657747072545,0.010199044867254894,0.05197132616487455,0,1,0,0,0,0,train,29,20,111,1
5.49738219895288,4,1,0.004329004329004329,0.09523809523809523,0.045454545454545456,37,33,1221,9,546,26,21,525,0.9455445544554455,191,5,12,7,84,19,7,12,0.02893359052080463,0.0,train_005,er,1,135.66666666666666,60.666666666666664,5096.0,202,0.0006704238562954436,0.01720607593490866,0.038964366938265674,10,6.301461556254224e-05,0.006178482042456475,0.010199044867254894,0.05197132616487455,0,1,0,0,0,0,train,29,29,111,1
5.49738219895288,5,1,0.0,0.027777777777777776,0.0,59,23,1357,11,595,35,17,525,0.9455445544554455,191,0,9,9,81,18,9,9,0.02893359052080463,0.0,train_005,er,1,123.36363636363636,54.09090909090909,4381.363636363637,202,0.000932371978863591,0.029505968760721566,0.03159943625049747,10,6.402546729558047e-05,0.007838188665221499,0.008168400893393293,0.05197132616487455,0,1,0,0,0,0,train,29,43,119,1
5.49738219895288,1,2,0.0,0.0,0.0,14,23,322,1,187,11,17,525,0.9455445544554455,191,1,6,5,30,11,6,5,0.02893359052080463,0.0,train_005,er,1,322.0,187.0,5610.0,202,0.00014284464061052254,0.013940189157891119,0.010246965732861848,10,2.9031215091325722e-05,0.00573292853144957,0.005063941567048488,0.05197132616487455,0,0,1,0,1,0,train,29,34,129,1
5.49738219895288,2,2,0.0035714285714285713,0.03571428571428571,0.1,34,33,1122,4,506,23,22,525,0.9455445544554455,191,3,8,5,40,13,8,5,0.02893359052080463,0.0,train_005,er,1,280.5,126.5,5060.0,202,0.0002528967212125285,0.02583630570126738,0.009788424248290375,10,3.5301556280218815e-05,0.007425221529994966,0.004754276507120286,0.05197132616487455,0,0,1,0,1,0,train,29,12,74,1
5.49738219895288,1,4,0.0034013605442176865,0.09523809523809523,0.03571428571428571,33,34,1122,4,506,22,23,525,0.9455445544554455,191,1,8,7,56,15,7,8,0.02893359052080463,0.0,train_005,er,1,280.5,126.5,7084.0,202,0.0004537251695929363,0.016460682943028732,0.027564176478175443,10,4.845693117338941e-05,0.006465428371468002,0.007494775038763142,0.05197132616487455,0,0,1,1,1,1,train,29,26,131,1
5.49738219895288,4,2,0.0,0.0,0.0,33,34,1122,4,506,22,23,525,0.9455445544554455,191,0,5,5,25,10,5,5,0.02893359052080463,0.0,train_005,er,1,280.5,126.5,3162.5,202,6.472340022951476e-05,0.008168764544797901,0.007923278957860578,10,2.3356987330110828e-05,0.004770319559759862,0.004896315024079146,0.05197132616487455,0,0,1,0,1,0,train,29,38,155,1
5.49738219895288,5,2,0.0,0.0,0.027777777777777776,33,34,1122,4,506,22,23,525,0.9455445544554455,191,5,9,4,36,13,4,9,0.02893359052080463,0.0,train_005,er,1,280.5,126.5,4554.0,202,0.00015322061046714203,0.006498548263286476,0.02357766754349757,10,3.2906738165141824e-05,0.003971091516108444,0.008286572603944794,0.05197132616487455,0,0,1,0,1,0,train,29,56,160,1
5.49738219895288,1,1,0.0010582010582010583,0.022222222222222223,0.047619047619047616,14,24,336,4,187,11,17,525,0.9455445544554455,191,3,10,7,70,17,10,7,0.02893359052080463,0.0,train_005,er,1,84.0,46.75,3272.5,202,0.0007040164196495417,0.03270945971569133,0.02152332767856181,10,5.481179740726671e-05,0.00877358131335615,0.006247368714053622,0.05197132616487455,0,0,0,1,0,0,train,29,123,136,1
5.49738219895288,2,1,0.0,0.0,0.0,23,23,529,0,289,17,17,525,0.9455445544554455,191,2,9,7,63,16,9,7,0.02893359052080463,0.0,train_005,er,0,0.0,0.0,0.0,202,0.0006294126532898264,0.03159943625049747,0.019918477288654715,10,5.2479731737524255e-05,0.008168400893393293,0.0064247252825177245,0.05197132616487455,1,0,0,1,0,0,train,29,119,164,1
5.49738219895288,3,1,0.0,0.0,0.047619047619047616,11,59,649,7,315,9,35,525,0.9455445544554455,191,1,8,7,56,15,8,7,0.02893359052080463,0.0,train_005,er,1,92.71428571428571,45.0,2520.0,202,0.00042343814792370236,0.02417509797709651,0.017515467706681796,10,4.615589831722346e-05,0.007275307399975779,0.006344185307878142,0.05197132616487455,0,0,0,1,0,0,train,29,44,71,1
5.49738219895288,5,1,0.0013227513227513227,0.027777777777777776,0.047619047619047616,24,33,792,6,357,17,21,525,0.9455445544554455,191,2,9,7,63,16,9,7,0.02893359052080463,0.0,train_005,er,1,132.0,59.5,3748.5,202,0.0005884291662701845,0.029024275369210553,0.020273690170897436,10,5.2171955780428705e-05,0.007921875040235742,0.00658580898025326,0.05197132616487455,0,0,0,1,0,0,train,29,120,171,1
5.49738219895288,2,1,0.0015873015873015873,0.03571428571428571,0.044444444444444446,59,33,1947,9,770,35,22,525,0.9455445544554455,191,2,10,8,80,18,8,10,0.02893359052080463,0.0,train_005,er,1,216.33333333333334,85.55555555555556,6844.444444444444,202,0.0007005938239597598,0.02012439146450901,0.034813168149472426,10,6.069255605134398e-05,0.007027965119373385,0.008635864723351863,0.05197132616487455,0,0,0,0,0,1,train,29,68,169,1
5.49738219895288,3,1,0.0,0.0,0.044444444444444446,59,33,1947,9,770,35,22,525,0.9455445544554455,191,3,10,7,70,17,7,10,0.02893359052080463,0.0,train_005,er,1,216.33333333333334,85.55555555555556,5988.888888888889,202,0.0006451552778718577,0.01853193237403286,0.034813168149472426,10,5.461780193139011e-05,0.0063245319005172124,0.008635864723351863,0.05197132616487455,0,0,0,0,0,1,train,29,126,169,1
5.49738219895288,5,1,0.0,0.06666666666666667,0.0,11,37,407,2,234,9,26,525,0.9455445544554455,191,2,8,6,48,14,6,8,0.02893359052080463,0.0,train_005,er,1,203.5,117.0,5616.0,202,0.00035973780853446003,0.015957437484698515,0.022543582506866177,10,4.1843645409929865e-05,0.005617163918358934,0.007449247701882015,0.05197132616487455,0,0,0,0,0,1,train,29,114,185,1
6.838709677419355,1,1,0.0007992007992007992,0.07272727272727272,0.01098901098901099,36,31,1116,9,440,22,20,742,1.0,217,3,14,11,154,25,11,14,0.031660692951015534,0.0,train_006,er,1,124.0,48.888888888888886,7528.888888888889,217,0.0006107532332629033,0.018077878607328634,0.03378456325153708,9,5.761206554695623e-05,0.006778280295513226,0.008499510648016668,0.0,0,1,0,0,0,0,train,0,109,194,1
6.838709677419355,2,1,0.0,0.0,0.01098901098901099,35,31,1085,10,460,23,20,742,1.0,217,3,14,11,154,25,11,14,0.031660692951015534,0.0,train_006,er,1,108.5,46.0,7084.0,217,0.000840402997512007,0.024875354796062715,0.03378456325153708,9,5.876335016227944e-05,0.00691373334251798,0.008499510648016668,0.0,0,1,0,0,0,0,train,0,147,194,1
6.838709677419355,3,1,0.0,0.0,0.01098901098901099,43,31,1333,18,560,28,20,742,1.0,217,4,14,10,140,24,10,14,0.031660692951015534,0.0,train_006,er,1,74.05555555555556,31.11111111111111,4355.555555555556,217,0.0006647179979219284,0.019675198787472443,0.03378456325153708,9,5.444819969290135e-05,0.0064060393530545965,0.008499510648016668,0.0,0,1,0,0,0,0,train,0,73,194,1
6.838709677419355,4,1,0.001652892561983471,0.030303030303030304,0.05454545454545454,40,42,1680,15,675,25,27,742,1.0,217,1,12,11,132,23,12,11,0.031660692951015534,0.0,train_006,er,1,112.0,45.0,5940.0,217,0.0005232970488937299,0.02479141954075039,0.021107990530093327,9,5.2537835609853726e-05,0.007634666429470915,0.0068814840956312245,0.0,0,1,0,0,0,0,train,0,9,169,1
6.838709677419355,4,2,0.0002754820936639118,0.01818181818181818,0.015151515151515152,36,31,1116,8,440,22,20,742,1.0,217,1,12,11,132,23,11,12,0.031660692951015534,0.0,train_006,er,1,139.5,55.0,7260.0,217,0.0006027457345347953,0.024836236915939443,0.024268802740722937,9,5.274770064180254e-05,0.006925855753923829,0.007616055331778812,0.0,0,1,0,1,0,0,train,0,19,77,1
6.838709677419355,1,3,0.001515151515151515,0.05454545454545454,0.027777777777777776,44,36,1584,7,572,26,22,742,1.0,217,2,11,9,99,20,11,9,0.031660692951015534,0.0,train_006,er,1,226.28571428571428,81.71428571428571,8089.714285714285,217,0.0003845919791842988,0.023380878673717128,0.01644899597450226,9,3.9141597024634696e-05,0.006757073033518421,0.0057926852100714365,0.0,0,0,1,0,1,1,train,0,2,177,1
6.838709677419355,2,2,0.0,0.0,0.0,44,36,1584,7,572,26,22,742,1.0,217,0,6,6,36,12,6,6,0.031660692951015534,0.0,train_006,er,1,226.28571428571428,81.71428571428571,2941.7142857142853,217,4.525066928696233e-05,0.0072468229907349125,0.006244207888727993,9,1.7679441146128106e-05,0.004257149519246954,0.004152882360884383,0.0,0,0,1,0,1,0,train,0,40,152,1
6.838709677419355,3,2,0.009523809523809525,0.047619047619047616,0.2,44,36,1584,7,572,26,22,742,1.0,217,2,7,5,35,12,7,5,0.031660692951015534,0.0,train_006,er,1,226.28571428571428,81.71428571428571,2860.0,217,4.101725110498765e-05,0.01089565020268387,0.0037645528575141005,9,1.8383234140697556e-05,0.004988539350152251,0.003685093541486547,0.0,0,0,1,0,1,0,train,0,41,119,1
6.838709677419355,4,2,0.0,0.027777777777777776,0.0,44,36,1584,7,572,26,22,742,1.0,217,2,9,7,63,16,9,7,0.031660692951015534,0.0,train_006,er,1,226.28571428571428,81.71428571428571,5148.0,217,0.00011858942430321333,0.013562903889492496,0.008743660300880505,9,2.8064614626869566e-05,0.005907807782997961,0.004750427850350265,0.0,0,0,1,0,1,0,train,0,59,110,1
6.838709677419355,5,2,0.0,0.0,0.0,44,36,1584,7,572,26,22,742,1.0,217,1,7,6,42,13,7,6,0.031660692951015534,0.0,train_006,er,1,226.28571428571428,81.71428571428571,3431.9999999999995,217,5.1621291604150575e-05,0.008267068061160652,0.006244207888727993,9,1.9603504591240612e-05,0.0047204574769283665,0.004152882360884383,0.0,0,0,1,0,1,0,train,0,65,152,1
6.838709677419355,1,1,0.00101010101010101,0.03636363636363636,0.027777777777777776,42,36,1512,14,594,27,22,742,1.0,217,2,11,9,99,20,11,9,0.031660692951015534,0.0,train_006,er,1,108.0,42.42857142857143,4200.428571428572,217,0.00040730150430256476,0.02309941481323138,0.01763254643443443,9,4.2793846969873734e-05,0.007288985676923937,0.005871029093300865,0.0,0,0,0,1,0,0,train,0,20,94,1
6.838709677419355,2,1,0.0,0.0,0.045454545454545456,44,40,1760,15,650,26,25,742,1.0,217,6,12,6,72,18,6,12,0.031660692951015534,0.0,train_006,er,1,117.33333333333333,43.333333333333336,3120.0,217,0.00028308533701063227,0.010515666439487661,0.026920342009671486,9,3.275269450965325e-05,0.004351202340126188,0.007527274520794498,0.0,0,0,0,1,0,0,train,0,35,120,1
6.838709677419355,3,1,0.0,0.0,0.06666666666666667,43,44,1892,11,728,28,26,742,1.0,217,0,10,10,100,20,10,10,0.031660692951015534,0.0,train_006,er,1,172.0,66.18181818181819,6618.181818181819,217,0.00037925608332316723,0.01896124055743849,0.020001649268374753,9,4.2347692655420114e-05,0.0065605920107223705,0.006454858431405083,0.0,0,0,0,1,0,0,train,0,25,136,1
6.838709677419355,5,1,0.0,0.045454545454545456,0.0,40,44,1760,15,650,25,26,742,1.0,217,3,12,9,108,21,12,9,0.031660692951015534,0.0,train_006,er,1,117.33333333333333,43.333333333333336,4680.0,217,0.0004141623929379638,0.026920342009671486,0.015384737414895046,9,4.50159831749765e-05,0.007527274520794498,0.005980382813276896,0.0,0,0,0,1,0,0,train,0,120,204,1
6.838709677419355,1,1,0.0024242424242424242,0.05454545454545454,0.044444444444444446,44,42,1848,9,702,26,27,742,1.0,217,1,11,10,110,21,11,10,0.031660692951015534,0.0,train_006,er,1,205.33333333333334,78.0,8580.0,217,0.00030378044856184985,0.01794957135574442,0.016924106015747873,9,4.41270210036008e-05,0.006961248075760837,0.006338952515893193,0.0,0,0,0,0,0,1,train,0,52,101,1
6.838709677419355,2,1,0.0006611570247933884,0.01818181818181818,0.03636363636363636,36,36,1296,7,484,22,22,742,1.0,217,0,11,11,121,22,11,11,0.031660692951015534,0.0,train_006,er,1,185.14285714285714,69.14285714285714,8366.285714285714,217,0.0004355247272130646,0.024836236915939443,0.017535858136928657,9,4.681762536776486e-05,0.006925855753923829,0.006759832579712685,0.0,0,0,0,0,0,1,train,0,19,57,1
6.838709677419355,4,1,0.00030525030525030525,0.027777777777777776,0.01098901098901099,40,31,1240,8,500,25,20,742,1.0,217,5,14,9,126,23,9,14,0.031660692951015534,0.0,train_006,er,1,155.0,62.5,7875.0,217,0.0005218752585728944,0.01544715125329172,0.03378456325153708,9,4.920902155011346e-05,0.005789629966708286,0.008499510648016668,0.0,0,0,0,0,0,1,train,0,112,194,1
